,smiles,value,log_value,init_value
133,N#Cc1cnc(NCc2ccccc2OC(F)(F)F)nc1NC[C@]12C[C@@H]3C[C@H](C1)[C@@H](NCCO)[C@@H](C3)C2,329.0,5.796057750765372,0.1871609258840436
134,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)NCCN(CC(N)=O)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,489.8,6.193997144518067,0.2071665636982313
135,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,332.173913,5.805658666100527,0.1876435934406996
136,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C)c5)nn(C)c4c3)c2cc1OC,127.5,4.848116364598481,0.1395049955125978
137,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,18.241777777777784,2.9037144457836344,0.0417539279789431
138,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,166.9278571428572,5.117561725924286,0.1530508429306268
139,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,24.77110714285715,3.209677939428396,0.0571356542777587
140,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2C(=O)CCC2=O)cc1,190.1321705426357,5.247719464753926,0.1595942729670047
141,COc1ccc(-c2cc3onc(-c4ccncc4)c3c(=O)n2C)cc1,36.41174923076924,3.5948915036251834,0.0765015254818108
142,CC(=O)NC(C)(C)[C@@H]1CC2(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)c2cc(Cl)c(C)cc21,363.7539393939396,5.896477648376034,0.19220934313671
143,O=C(Nc1cc2cc[nH]c(=O)c2cc1Cl)C(NC1CC1)c1ccccc1,202.03125,5.308422388406231,0.162645995726589
144,CN(C)C(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1,150.0,5.010635294096256,0.1476753221817451
145,CC(C)NC(=O)Cn1c(-c2ccc(F)c(C(F)(F)F)c2)cn2nc(OCCCN3CCCCC3)cc2c1=O,373.9130435,5.924023266370589,0.1935941461132896
146,O=C(c1ccc(-c2ccc3c(c2)CNC3)s1)N1N=C(c2cccnc2)CC1c1ccccc1O,296.6026714285715,5.692393436502689,0.1819494018229596
147,NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cccnc3)CC2c2ccccc2O)s1,293.068355263158,5.680405876221666,0.181346750280984
148,NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,417.27750000000015,6.033751468099305,0.1991105204563411
149,N#Cc1cc(NCC(=O)NC2CN([C@H]3CC[C@@](O)(c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc2n1,120.0,4.787491742782046,0.1364572092272434
150,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,353.3333333,5.867411898343663,0.1907481184450257
151,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,147.3170732,4.992587224423229,0.1467679901839782
